query1	query2	score	old_scores	new_scores
при прием на работа по срочный трудовой договор как писать заявление о прием на работа	трудовой функция директор при прием на работа	0.0	-0.03821061551570892	-0.00580214336514473
как ипать подтверждать доход для получение пособие	статус резидент для уплата ндфл как подтверждать	0.0	0.03464344143867493	0.009045266546308994
512780	работник умирать когда сдавать сзв тд	0.0	-0.007610933855175972	0.04836435243487358
мрот 2020	мрот с 01 01 2020	1.0	0.9472314119338989	0.9304097890853882
амортизационный премия при модернизация ос	ос до 100000	0.0	0.02776467241346836	0.03789092227816582
кто обязанный применять фсба 27 2021	кто обязанный работать в система фгис зерно	0.0	0.09557199478149414	0.08146214485168457
корректировка раздел 8 налоговый декларация но ндс	перерасчет налог на ндс срок представление корректировка декларация	0.0	0.009035774506628513	0.08367495238780975
памятка по прием на работа новый сотрудник	прием на работа по перевод	0.0	0.15194910764694214	0.014416821300983429
акт сверка между контрагент	когда нужно подписывать акт сверка в обязательный порядок	0.0	0.01595333218574524	0.18190202116966248
какой оквэд попадать под патент в 2023 год для ипать	какой оквэд попадать под патент в 2023 год для ипать таблица по регион	1.0	0.16670045256614685	0.30164361000061035
отпуск пенсионер 14 день	отпуск пенсионер бесплатный	1.0	0.9912211894989014	0.9802085161209106
взыскание договорный неустойка	образец заявление взыскание неустойка арбитраж	0.0	-0.04045742377638817	-0.01025533676147461
возмещение из фсс пособие по беременность и род при усна доход расход	дата окончание отпуск по беременность и род	0.0	-0.02792903408408165	0.0011424757540225983
командировка расход в валюта авансовый отчет	срок отчет по командировка	0.0	0.056445591151714325	0.04458492994308472
как вернуть пособие на погребение	пособие на погребение ндфл	0.0	-0.014768088236451149	-0.022898301482200623
должный ли работодатель возмещать командировочный расход увольнять сотрудник	сотрудник работать по договор гпх должный работодатель выдавать справка 182н	0.0	-0.06629721075296402	-0.04330980032682419
служебный записка повышение в должность	служебный записка прогул	0.0	-0.009198646992444992	0.00493692047894001
вкладыш в трудовой книжка мочь ли купить работодатель	заводить ли трудовой книжка новый сотрудник	0.0	-0.06430626660585403	-0.08548673987388611
водный налог повышать коэффициент	порядок применение повышать коэффициент при расчет транспортный налог на дорогой автомобиль 2021	0.0	0.02915474772453308	0.016892094165086746
как учитывать в среднее заработок премия за прошлый месяц	сотрудник быть в отпуск как рассчитать премия в этот месяц	0.0	0.1320667713880539	0.20228251814842224
книга покупка и книга продажа	книга покупка частичный зачет ндс по аванс сумма в столбец 15 и 16	0.0	-0.006855051964521408	-0.09059441834688187
аренда жилье по фсба 25 2018	учет аренда жилье для сотрудник	1.0	0.9699673652648926	0.9152159690856934
заявление на замена год при расчет больничный лист	заявление о выплата больничный лист	0.0	-0.027566034346818924	-0.05148687586188316
если сотрудник на больничный как уведомлять он об увольнение	сотрудник вручать уведомление об увольнение и он открывать больничный лист	1.0	0.9685942530632019	0.9256781935691833
если нет в перечень нет дорогой автомобиль применять увеличивать коэффициент	прием на работа несовершеннолетний если в организация нет ставка	0.0	0.1956157684326172	0.2490464746952057
документ подтверждение аккредитация айти компания в 2023 год	сотрудник утрачивать статус резидент какой документ должный для подтверждение	0.0	0.024059884250164032	0.022217772901058197
добавочный капитал налог на прибыль	налог на прибыль 2020 ставка	0.0	0.13126850128173828	0.12448235601186752
учет аренда жилье для сотрудник	форма регистр бухгалтерский учет для учет аренда	0.0	0.004278792068362236	0.03333058953285217
образец заполнение декларация по прибыль it компания	справка микротравма образец заполнение	0.0	-0.07058016955852509	-0.05300396680831909
налог на прибыль 2020 ставка	налог на прибыль практика 2023	0.0	0.01629789173603058	-0.0014425553381443024
калькулятор рентабельность	рентабельность магазин с производство	0.0	0.011670440435409546	2.7708709239959717e-05
каталог расход на реклама декларация ндс раздел 7	курсовой разница в раздел 7 ндс	0.0	0.13854427635669708	0.1438736915588379
ндс для налоговый агент что меняться с 1 октябрь 2022	что меняться в 6 ндфл	0.0	0.010039333254098892	0.012208797037601471
нужно ли составлять план график закупка по закон 223 фз	план график по 223 не обязательный	1.0	0.8061574697494507	0.8853343725204468
наряд допуск на объект	срок хранение наряд допуск	0.0	0.03549293428659439	0.026409249752759933
реестр учет малый закупка	форма регистр бухгалтерский учет для малый предприятие	0.0	0.005849629640579224	0.02355407364666462
532411	лимит касса для малый предприятие	0.0	0.0860479399561882	0.07556559145450592
прием на дистанциогновать работа	прием на работа иногородний	0.0	-0.01691298931837082	-0.08023242652416229
ндфл с компенсация при увольнение в связь со смерть работник	увольнение директор и учредитель в связь со смерть	0.0	-0.006986483000218868	-0.01291156467050314
переход на фсба 25 2018 некоммерческий организация	фсба 25 2018 учет у лизингополучатель при переход право собственность на оборудование	0.0	0.13483861088752747	0.1950930953025818
как проводить первичный противопожарный инструктаж по новый правило	с кто проводить первичный противопожарный инструктаж	1.0	0.975513219833374	0.9736713767051697
выкуп лизинговый имущество до 2022 год	отпуск до 3 год	0.0	0.0013275351375341415	-0.05027609318494797
лимит касса валюта	лимит касса для некоммерческий организация	0.0	-0.013494397513568401	-0.052087798714637756
аудиторский заключение выражение мнение	как доказывать факт заключение договор	0.0	-0.016077585518360138	0.007036468014121056
ндфл 13 с продажа авто в собственность более 5 год	ндфл нерезидент с продажа автомобиль	1.0	0.2913798987865448	0.311354398727417
аренда жилье по фсба 25 2018	процент по аренда согласно фсба 25 2018	0.0	0.03294787183403969	0.025150993838906288
адрес грузоотправитель в сф склад	как регистрировать в книга продажа сф с аванс	0.0	-0.0036104023456573486	-0.006806249730288982
приказ о назначение ответственный за расход по командировка	приказ о назначение ответственный по антитеррористический безопасность	0.0	0.010057982057332993	0.007525891065597534
как заполнять платежный поручение водный налог	погребение пособие платежный поручение	0.0	-0.0342404879629612	-0.056225888431072235
корректировка план график экономия	налогообложение экономия застройщик	0.0	0.21495850384235382	0.06811334192752838
аренда земля у администрация под строительство учет проводка	муп учет ос у арендатор получать в аренда от администрация	0.0	-0.0963483452796936	-0.09250293672084808
какой должный быть минимальный зарплата мрот минус ндфл	когда должный быть утверждать график отпуск	0.0	-0.050543539226055145	0.008918648585677147
расчет срок ответ на требование	штраф за не ответ на требование по форма	0.0	0.016356607899069786	0.05475994199514389
как продлять срок исполнение контракт	продление срок контракт без независимый гарантия	1.0	0.7081510424613953	0.7332776784896851
налог и взнос с материальный помощь	ндфл с материальный помощь при смерть близкий родственник	0.0	-0.017401155084371567	-0.017709746956825256
платежный поручение пособие на погребение 2022	пособие на погребение ндфл	0.0	-0.0009632669389247894	0.008295335806906223
прием на работа нет электронный трудовой книжка	указываться ли в трудовой книжка размер ставка при прием	0.0	-0.015548471361398697	-0.027183637022972107
отчет рсв 2022	отчет рсв 6 ндфл при закрытие ипать в 2023 год	0.0	-0.004293844103813171	0.061702802777290344
приказ о возмещение работник расход на медосмотр	расход на медосмотр компенсироваться	0.0	0.026372764259576797	0.07389049232006073
доверенность на приобретение транспортный средство	нужный ли приказ о закрепление водитель на транспортный средство	0.0	0.8009668588638306	0.819438099861145
приказ о компенсация за разъездной характер работа водитель дальнобойщик	суточный за разъездной характер работа облагать травматизм фсс	0.0	-0.07609158754348755	-0.021685849875211716
лицо обязывать оказывать первый помощь пострадать в соответствие с требование нормативный правовой акт постановление правительство рф от 24 12 2021 2464 о порядок обучение по охрана труд	ознакомление с инструкция по охрана труд работник в какой нормативный документ	0.0	0.007517527788877487	0.009206043556332588
можно ли продлевать персональный данные работник по запрос суд	можно ли снижать зарплата дистанционный работник	0.0	-0.04338458552956581	-0.03900158777832985
заявление о взыскание судебный неустойка	заявление о выдача судебный приказ на алименты	0.0	0.006259094458073378	0.038830313831567764
благотворительность и ндс	возврат ндфл на благотворительность	0.0	-0.019289318472146988	-0.02660292573273182
ипать арендовать авто мочь оформлять патент на грузоперевозка	ипать на патент продавать через яндекс маркет	0.0	0.019610626623034477	0.0233138520270586
когда перенести отпуск поле болезнь день перенос попадать на праздничный день	сотрудник находиться в отпуск попадать на длительный больничный когда перерасчет	0.0	0.17533469200134277	0.2004604935646057
акт о потребление коммунальный услуга арендатор	расход на оплата коммунальный услуга ндс	0.0	0.06221146881580353	0.07574878633022308
лимит по взнос 2022	приказ лимит по касса усна	0.0	0.006309031508862972	0.027128305286169052
приказ 818 по заполнение п 2 инвест	статистика п 3 заполнение за февраль 2023	0.0	0.02732042223215103	0.02256474271416664
ндфл 13 с продажа авто в собственность более 5 год	продажа авто после полный амортизация при усна	0.0	0.23601070046424866	0.10081471502780914
процент по заем в валюта в налоговый учет	процент по заем в налоговый учет 2022	1.0	0.9860825538635254	0.9807947874069214
мрот в тюменский область с 1 июнь 2022	размер мрот в 2022	0.0	-0.002767561934888363	-0.005678894929587841
калькулятор рентабельность	показатель эффективность рентабельность	0.0	-0.00442671962082386	-0.01049892045557499
инвестиционный налоговый вычет 201	как вернуть инвестиционный вычет по ндфл	0.0	-0.03388800844550133	-0.044417887926101685
материальный помощь к отпуск проводка	материальный помощь при предоставление отпуск c учет период сохранение средний заработок	0.0	0.40581953525543213	0.4698677659034729
биометрия что это	увольнение что это такой электронный трудовой книжка	0.0	-0.03564383462071419	-0.03776327893137932
бух учет система вентиляция	учет расход по проектный документация по ремонт вентиляция	0.0	0.0067522479221224785	0.0031261779367923737
код количественный единица измерение товар который использовать для прослеживаемость	сервис который за 3 секунда подбирать правильный код для платежка по зарплата	0.0	-0.013524806126952171	-0.051401086151599884
брендбук	договор на создание брендбук	1.0	0.9160102605819702	0.9104838371276855
нумерация лист в журнал путевой лист	нумерация путевой лист если нарушаться	1.0	0.9874994158744812	0.9813382625579834
налоговый вычет на ребенок с какой месяц	прекращение налоговый вычет ндфл на ребенок инвалид	0.0	-0.0010561561211943626	0.00964940246194601
акт об отсутствие основание для проведение внеплановый соут	акт отказ от ознакомление с акт отсутствие н рабочий место	0.0	0.0028711501508951187	0.030285848304629326
срок исковой давность задолженность коммунальный срок исковой давность по взыскание долг за коммунальный услуга срок исковой давность коммунальный платеж срок давность по коммунальный платеж	срок исковой давность после отмена судебный приказ	0.0	-0.05602350831031799	-0.049525387585163116
перенос срок оплата налог в связь с коронавирус	срок оплата налог с дивиденд	0.0	-0.035023074597120285	-0.009074794128537178
нумерация кс 2 и кс 3	правило оформление кс 2 и кс 3	0.0	-0.0019416464492678642	-0.015476996079087257
пособие на погребение ндфл	пособие на погребение при прямой выплата через фсс размер	0.0	0.052607208490371704	0.05722403526306152
претензионный порядок в арбитраж срок ответ	расчет срок ответ на требование	0.0	0.007711287122219801	0.03201238811016083
автомобиль подпадать под мобилизация	получать кредит под 2 процент	0.0	-0.01962089166045189	-0.0250206608325243
прием на работа по совместительство сотрудник находиться в отпуск по уход за ребенок	увольнение временный сотрудник находиться в отпуск по уход за ребенок до 1 5 год	0.0	0.0972425639629364	0.08086060732603073
льгота по налог на земля юридический лицо на усна	налог на имущество юридический лицо	0.0	-0.06171479448676109	-0.01887526735663414
не приходить на почта сертификат с вебинар	я посмотреть вебинар как получать сертификат	1.0	0.9833136796951294	0.977102518081665
покупка авто для руководитель	приказ на покупка авто для предприятие	0.0	-0.037082720547914505	-0.007797917351126671
вычет ндс налоговый агент в раздел 8	заполнение декларация ндс за налоговый агент	0.0	0.05736416205763817	0.09575241804122925
кс 2 и акт выполнять работа один и тот же	правило оформление кс 2 и кс 3	0.0	0.016410714015364647	0.01936633698642254
граф декларация неподтвержденный экспорт	дата сф при неподтвержденный экспорт	0.0	-0.07933877408504486	-0.023031149059534073
необходимость размещение в еис информация о договор купля продажа аренда недвижимость источник	сколько день у заказчик на размещение информация о размещение контракт	0.0	0.028339281678199768	0.016757827252149582
льгота по транспортный налог для житель московский область	транспортный налог для налог на прибыль	0.0	-0.0016985805705189705	-0.01097827684134245
бух проводка у лизингополучатель по лизинг с последующий выкуп авто	как лизингополучатель отражать балансовый стоимость выкупать транспортный средство из лизинг	1.0	0.971333384513855	0.9673055410385132
кредитный каникулы 2022 для физ лицо	юридический лицо брать заем у физ лицо беспроцентный налог	0.0	0.6942591071128845	0.6238569617271423
группа капитальный вложение нзп	организация не корректировать сумма уплачивать или подлежать уплата при осуществление капитальный вложение на скидка уступка вычет премия	0.0	-0.015954580157995224	-0.0030121132731437683
если происходить несчастный случай	фсс по несчастный случай отсрочка	0.0	0.06653130054473877	0.05763419717550278
512779	скачать форма 1 фермер	0.0	0.0339188352227211	0.017853869125247
отписка от рассылка	хранение доверенность от контрагент	0.0	-0.010895311832427979	-0.0364394411444664
срок давность привлечение по порядок ведение кассовый операция	срок исковой давность кассовый книга	0.0	-0.012354601174592972	-0.04974177107214928
6 ндфл порядок заполнение с компенсация за неиспользованный отпуск	заполнение 6 ндфл при ликвидация	0.0	0.34932610392570496	0.14900845289230347
как заполнять форма по статистика 1 код0606038	порядок заполнение форма с 1 в статистика	0.0	0.03376619890332222	0.004029951989650726
может ли филиал институт создавать свой план график 2022	нужно утверждать приказ план график закупка 2020 2021 2022	0.0	0.163361594080925	0.1403389275074005
расход на приобретение бессрочный лицензия	срок расход будущий период по лицензия на 1с	0.0	0.9697145819664001	0.9503393769264221
запрос котировка кто победитель	срок подписание при запрос котировка	0.0	0.026463935151696205	0.05775520205497742
изменение в отчетность за 2 квартал	изменение по зарплатный отчетность 2022	0.0	0.18636341392993927	0.33120644092559814
очередность платеж в платежный поручение при процедура наблюдение при банкротство	очередность платеж зарплата	0.0	0.0035712746903300285	-0.04827069118618965
как продлять трудовой договор	как убирать из трудовой договор питание	0.0	-0.008249517530202866	-0.016625141724944115
акт кс 2 кто составлять	рекомендация по заполнение акт кс 2 кс 3	0.0	0.03454523906111717	0.13497188687324524
как сдавать расчет по страховой взнос за 2022 год	расчет по страховой взнос командировочный расход авиабилет	0.0	-0.024371080100536346	-0.003968873992562294
что такой сопутствовать аудит услуга	что такой заказ наряд	0.0	-0.018114514648914337	-0.02502242848277092
заявление на возврат взнос	когда подавать заявление на зачет взнос на усна	0.0	0.004919193685054779	0.03367575258016586
договор гпх в подраздел 1 3 форма ефс 1	срок сдача подраздел 1 3 ефс 1	0.0	-0.033101096749305725	-0.06269071996212006
исковой давность признание долг прерывать срок исковой давность	налоговый учет процент по вексель с истекший срок исковой давность	0.0	-0.047328345477581024	0.013024057261645794
акт оказание транспортный услуга у физический лицо	кто оплачивать ндфл по закупочный акт от физический лицо	0.0	0.11666194349527359	0.18629559874534607
амортизация ппа земельный участок	продажа земельный участок форма 2	0.0	-0.004381919279694557	0.004203364253044128
когда пересчитывать отпускной	пересчитывать ли в фсс пеня при уточнение платеж	0.0	0.053072430193424225	0.09604967385530472
как оформлять списание гсм по электронный путевой лист	можно электронный вести журнал путевой лист	1.0	0.5706081986427307	0.7954476475715637
дисквалифицировать лицо	иметь ли право платить налог за третий лицо юр лицо	0.0	-0.006019918248057365	-0.0017128949984908104
премия главбух год награждение	премия главбух год победитель	1.0	0.993375301361084	0.9869519472122192
лимит касса ипать приказ	малый предприятие и ипать мочь не устанавливать лимит остаток в касса	1.0	0.23176658153533936	0.3808705806732178
выплата компенсация за отпуск при увольнение работник с почасовой оплата	ндфл с компенсация при увольнение в связь со смерть работник	0.0	-0.05110079050064087	0.009318266063928604
как прописывать в лна обработка персональный данные приказ коллективный	согласие на обработка персональный данные срок	0.0	-0.0361323282122612	0.029491998255252838
как отражать в бухучет госпошлина по решение суд	как отражать в бухучет расход на ниокрый	0.0	0.43666312098503113	0.20291131734848022
во время временный перевод на другой работа сотрудник увольняться	расчет оплата за работа в выходной во время командировка	0.0	-0.05702038109302521	-0.10755624622106552
договор на строительство с суб подрядчик	образец договор генподряд с застройщик	1.0	0.988105058670044	0.9858859181404114
о выделение к уничтожение документ и дело	приказ о назначение комиссия для уничтожение бух документ	0.0	0.9492737054824829	0.749915599822998
инвалидность дополнительный день отпуск	право инвалид на отпуск 30 день	1.0	0.9836052060127258	0.9246798157691956
алименты по исполнительный почему 1 очередность	удержание по несколько исполнительный лист третий и четвертый очередность	1.0	0.9662564992904663	0.9673042297363281
мобилизация приказ	расчет при мобилизация	0.0	0.09336347877979279	0.11127740144729614
как закрывать в еис договор аренда	как оформлять договор финансовый аренда	0.0	0.24928361177444458	0.28181153535842896
в какой срок надо уведомлять об увольнение иностранный гражданин	как уведомлять работник об отказ в предоставление отпуск	0.0	-0.03206958249211311	0.006859224289655685
как сдавать в статистика отчет с 1 мес	статистика п 3 кто сдавать	0.0	0.09891325235366821	0.2720545530319214
выдача доверенность иностранный гражданин	по договор заем кредит заимодавец кредитор по который на 1 март 2022 год являться иностранный организация иностранный гражданин в случай принятие решение о прощение долг такой	0.0	0.017734386026859283	0.028899023309350014
заем с условие о процент учредитель контролировать сделка	заем у генеральный директор контролировать сделка или нет	0.0	0.07247475534677505	-0.03134705871343613
приказ об утверждение первичный учетный документация	приказ об утверждение учетный политика для бухучет	1.0	0.9664780497550964	0.9181445837020874
как указывать минута в табель учет рабочий время	табель учет и прогул	0.0	0.003961836453527212	0.03933793306350708
норма расход на реклама в 2019	представительский расход 2019	0.0	0.039478056132793427	0.05007123574614525
кто являться плательщик 15 ндфл	кто являться участник фгис зерно и должный в она регистрироваться	0.0	0.021474696695804596	0.03519440069794655
премия директор на основание решение собрание акционер и налог на прибыль	срок налоговый инспекция решение о зачет переплата по налог на прибыль	0.0	0.03870302438735962	0.05804776772856712
инструкция по охрана труд изменение 2022 для главный бухгалтер	инструкция по охрана труд для машинист компрессорный установка 2023	0.0	-0.021023081615567207	-0.037370841950178146
какой дата можно подписывать трудовой договор	можно ли подписывать контракт в праздничный день	0.0	-0.03997670114040375	-0.04687516391277313
маркировка продукция антисептика	отчет о движение продукция	0.0	0.03106769174337387	0.02501409500837326
можно ли за вредность давать сгущать молоко	пвтр дополнительный отпуск за вредность	0.0	0.16949322819709778	0.10658662021160126
зачет неустойка	зачет пеня транспортный налог	0.0	-0.05754607915878296	-0.06622564047574997
акт выемка товар	акт рекламация при возврат товар	0.0	-0.0029947087168693542	0.010589739307761192
отгрузка шина на ответственный хранение в казахстан	патент для ипать грузоперевозка в казахстан	0.0	0.1253645271062851	0.10942373424768448
премия за 9 месяц перерасчет средний заработок	средний заработок за 1 день командировка по россия	0.0	-0.035188496112823486	-0.005105467978864908
можно ли переписывать личный карточка	отмена личный карточка работник	0.0	0.023404181003570557	0.042830247431993484
перенести отпуск в связь с больничный	продлеваться ли отпуск в связь с выходной в май	0.0	0.02419816516339779	-0.03429771959781647
отражение дивиденд в отчет о финансовый результат по упрощенный форма	строка 23516 отчет о финансовый результат	0.0	-0.0003738347440958023	-0.0200533214956522
отпуск по беременность и род на двойня	отпуск по беременность и род список документ	0.0	0.0003650002181529999	0.01849151775240898
командировочный расход приказ о размер суточные	можно ли в приказ о командировка вписывать сумма суточные	0.0	0.3387094736099243	0.5106570720672607
опись личный дело при увольнение	срок хранение личный дело увольнять сотрудник	0.0	0.051355019211769104	0.04504789412021637
валютный контроль при амнистия капитал	контроль фо план график	0.0	0.03817136958241463	0.033013053238391876
акт определение чистый стоимость продажа запас	регламент определение справедливый стоимость запас	0.0	0.008018666878342628	0.005264529958367348
дата кс 3 и счет фактура	справка кс 3 отчетный период и дата составление	1.0	0.9939594268798828	0.9894880652427673
экспорт электронный услуга в страна еаэс ставка 0	экспорт электронный услуга в таджикистан	1.0	0.9887085556983948	0.9775537848472595
в счет фактура ошибочно реквизит прослеживаемость в электронный счет фактура	обязательно ли нумерация граф в счет фактура	0.0	0.07023168355226517	0.054224856197834015
может ли директор с расчетный счет организация снимать деньги	может ли организация не открывать расчетный счет	0.0	0.005992939695715904	0.006557260639965534
вычет сотрудник на ребенок ребенок работать	ошибочный применять налоговый вычет на ребенок	0.0	0.005076362751424313	-0.009797796607017517
оплата налог третий лицо какой проводка	оплата поступать от третий лицо нужно ли запрашивать письмо	0.0	0.02119724079966545	0.09192438423633575
учет лизинговый операция до и после вступление в сила фсба 25 2018	учет лизинговый платеж у лизингодатель по фсба 25	0.0	0.07160069048404694	0.017295226454734802
банкротство малое предприятие 2023 год	учетный политика малый предприятие на 2023	0.0	0.03473566845059395	0.12303728610277176
оформление возврат товар в порядок обратный реал	порядок оформление дисциплинарный нарушение и увольнение	0.0	0.08810269832611084	0.015036046504974365
больничный во время отпуск табель	больничный по уход табель	0.0	0.03379324823617935	0.0030683688819408417
как рассчитать налог на прибыль при покупка транспортный средство	транспортный налог для налог на прибыль	0.0	-0.045925118029117584	-0.05801871418952942
ответ на требование по прослеживаемость	требование к аудит по мса	0.0	-0.04825861006975174	-0.044185809791088104
контрольный соотношение налог на прибыль в 2023 год	налог на прибыль 2023	0.0	0.01101075578480959	0.0407014936208725
какой документ оформлять шина на автомобиль	сам утилизация шина на какой счет если не сформировывать резерв	0.0	0.009876400232315063	0.00926967989653349
регистрация договор купля продажа квартира	согласие собственник квартира на регистрация ооо	0.0	-0.015072328969836235	-0.061432115733623505
коэффициент владение транспортный налог	транспортный налог 15 число	1.0	0.09125247597694397	0.10731819272041321
отражение восстановление ндс ранее принимать к вычет	отражение вычет по ндс по товар d путь	0.0	0.0113735506311059	0.02759345807135105
раздел 3 рсв в 2023 при увольнение	рсв при налоговый отсрочка	0.0	0.159246027469635	0.025845548138022423
отчетность при ликвидация ипать	списание заем учредитель при ликвидация	0.0	0.07262541353702545	0.06726282835006714
нет учетный политика ипать усна	учетный политика индивидуальный предприниматель на усна образец	1.0	0.943710207939148	0.9443848133087158
затрата по мобилизация машина	фсба долговой затрата проект	0.0	-0.028811980038881302	-0.04361249879002571
ндфл зарплата умерший сотрудник	облагаться ндфл последний зарплата умерший	1.0	0.9292274713516235	0.9354431629180908
калькулятор расчет транспортный налог физический лицо	транспортный налог липецкий область	1.0	0.7940576076507568	0.7885713577270508
маркировка вода с 01 ноябрь 2022	продажа спецодежда с 2022 маркировка	0.0	0.009082626551389694	0.018450496718287468
в какой единица рубль заполняться уведомление об освобождение от ндс по есхн	приказ об освобождение от работа на время уточнение документ воинский учет в военный комиссариат	0.0	0.02283436432480812	0.0378684476017952
ндфл ошибочный вычет на ребенок	при расчет ндфл с дивиденд применять стандартный вычет на ребенок	0.0	0.06851549446582794	0.023387227207422256
6 ндфл заполнение образец отпускной	январский отпускной в декабрь в 6 ндфл	0.0	0.09333355724811554	0.3761998116970062
как переходить на фсба 25 2018 арендодатель	нко фсба 25 2018	0.0	0.02416546642780304	0.051019515842199326
как рассчитать ндфл при выплата зарплата и дивиденд резидент по прогрессивный шкала	ндфл с дивиденд прогрессивный шкала	1.0	0.9909964799880981	0.9916989803314209
справка 2 ндфл сотрудник не изменяться ли форма	справка для сотрудник 2 ндфл когда выдавать	0.0	-0.01423770934343338	-0.019205443561077118
справка микротравма образец заполнение	справка о рассмотрение причина и обстоятельство приводить к возникновение микроповреждение микротравма работник	1.0	0.9421401023864746	0.8079679608345032
создание резерв на ремонт ос в налоговый и бухгалтерский учет	фискальный накопитель бухгалтерский и налоговый учет	0.0	-0.0013836361467838287	0.06859185546636581
не верный адрес грузоотправитель в счет фактура	несоответствие в счет фактура адрес продавец или покупатель адрес из единый гос реестр организация и предприниматель мочь повлечь за себя отказ в вычет	0.0	0.002270055003464222	-0.002476245630532503
как оформлять увольнение в связь с истечение срок трудовой договор приказ	срок издание приказ об увольнение по инициатива работник	1.0	0.5451767444610596	0.6776740550994873
как правильно сшивать кассовый книга в электронный вид	ошибка в кассовый книга	0.0	-0.006191011518239975	-0.03640379011631012
патент на маркетплейс	патент на услуга перевод	0.0	0.004599141888320446	0.055932898074388504
возражение к акт налоговый проверка	проверка при налоговый мониторинг	0.0	0.014816940762102604	0.04332660511136055
бухгалтерский проводка резерв под отпуск	проводка по очередной отпуск без резерв на отпуск	1.0	0.06757381558418274	0.07767592370510101
как составлять и размещать в еис план график по 223 фз	как утверждать размещать план график закупка по 44 фз	0.0	0.01442502811551094	-0.05254935473203659
календарь при шестидневный	производственный календарь республика крым при шестидневный рабочий неделя	1.0	0.6422301530838013	0.47520512342453003
оплата задолженность третий лицо ндс	поручение кредитор на оплата задолженность третий лицо	0.0	0.06501798331737518	-0.028262145817279816
модификация договор аренда у арендатор	обратный аренда проводка у арендатор	0.0	0.014642505906522274	0.003840383142232895
как посчитать уменьшение стоимость объект основной средство в результат частичный ликвидация весь	классификация капитальный вложение по вид и группа объект основной средство	0.0	-0.03914336860179901	-0.08744033426046371
план график с 2021 контроль казначейство	сгозы в план график	0.0	-0.0035629640333354473	0.023367563262581825
уточнение декларация росс алкоголь	уточнение платеж частично	0.0	-0.08278486132621765	-0.03867069259285927
заявление о прием на работа в 2023	как написать заявление о прием на работа директор единственный учредитель	0.0	0.5551828145980835	0.43327760696411133
материальный помощь в связь со смерть облагаться ндфл	материальный помощь сотрудник проводка ндфл	0.0	0.014609057456254959	0.05650460720062256
бухгалтерский справка исправление существенный ошибка прошлый год обнаруживать после утверждение отчетность	способ исправление существенный ошибка прошлый год	0.0	0.04753578454256058	0.06876030564308167
